v0,r0,t0,w_wh,w_m,T_m,T_a,F_trac,F_drag,F_down,F_RR,F_net_tan,a_tan0,P_battery,Pack Voltage,Pack Capacity,Pack Current,Energy Use,SoC Capacity,Dissipated Power,Battery Temp,Drooped Voltage,Total Losses,Total Losses NRG,Heatsink Temp
0.0,0.0,0.0,0.0,0.0,13.89261745,199.08120805849998,1741.7428526552928,0.0,0.0,0.0,1741.7428526552928,7.6593792992756935,0.0,588.0,14.0,0.0,0.0,1.0,0.0,30.0,588.0,0.0,0.0,30.0
1.409010686393918,0.01,0.051099683412813325,1.7121253601559225,234.28966562230138,13.89261745,199.08120805849998,1741.7428526552928,0.05754461030028631,1.0602805415114234,22.307940000000002,1719.3773680449926,7.561026244700935,4.5228372811678925,571.9597911999999,14.0,7.907614050419097,0.0,100.0,0.07003400316683178,30.0,565.7602217844714,49.070491552226805,0.0,30.0
1.986234909822789,0.02,0.0723058076708726,2.4135254566719997,330.2702508670851,13.89261745,199.08120805849998,1741.7428526552928,0.11435029803567466,1.4946417696416487,22.307940000000002,1719.3205623572571,7.560776439565775,5.139834619404097,571.9587858763044,13.999953419487184,8.986372351163904,3.2099382388242875e-05,99.99966728205132,0.09044547459781466,30.000046122663772,564.9134699529919,63.372129201535465,3.4826202544860004e-07,30.0
2.4299963724528877,0.03,0.08860930162259754,2.952751497585408,404.0587080446219,13.2885906,190.425503298,1666.0149019947507,0.17115410899507477,1.8285722702707978,22.307940000000002,1643.5358078857557,7.227510149013877,5.0123388206813955,563.2439452226206,13.999912722468496,8.899054953356458,6.055880196996334e-05,99.99937658906069,0.08869636055040109,30.00009191643877,556.2670861391891,62.14658329231437,6.794387181716718e-07,30.000000009434572
2.7889519538275644,0.04,0.10240518452824694,3.3889277168119527,463.74568128452535,13.2885906,190.425503298,1666.0149019947507,0.22545410364421006,2.0986863452552424,22.307940000000002,1643.4815078911065,7.227271362757724,5.585940945160142,563.2434903671575,13.9998786196018,9.917453180894954,8.354712117514341e-05,99.99913299715571,0.11015858290667266,30.000129916897478,555.4682070733359,77.18444708994198,9.636600473344196e-07,30.000000025342917
3.106696273855137,0.05,0.1146175820830956,3.7750270655379814,516.5800644524562,13.2885906,190.425503298,1666.0149019947507,0.2797523043017544,2.3377889460759906,22.307940000000002,1643.427209690449,7.227032584390717,5.585940945272272,563.2430416412758,13.999844976301528,9.917461082155553,0.00010385443043220774,99.99889268786805,0.1101587584339984,30.000171695254128,555.4677521528658,77.1845700760882,1.2306315168173484e-06,30.000000045245457
3.3948208470933285,0.060000000000000005,0.1256919203737708,4.125134693172607,564.4892893954614,13.2885906,190.425503298,1666.0149019947507,0.3340487110269784,2.55460268743773,22.307940000000002,1643.3729132837238,7.226793813912594,6.1595597945946325,563.2426347313179,13.999814468157359,10.935890528835607,0.00012280380030467645,99.99867477255256,0.13394494585771752,30.00020958005628,554.6688965567108,93.85075873097406,1.4924670456760728e-06,30.000000069095446
3.6603269717916747,0.07,0.1358972345427061,4.4477580584617415,608.6375288495216,13.2885906,190.425503298,1666.0149019947507,0.38834332387915116,2.7543960462732353,22.307940000000002,1643.3186186708715,7.226555051323094,6.159559794734634,563.2422212455554,13.999783466991092,10.93589855730873,0.00014086958483060173,99.99845333565067,0.1339451425264368,30.00025203036513,554.6684767766253,93.85089653019008,1.7555369194074999e-06,30.000000095921667
3.9078276074730516,0.08,0.14541078229677365,4.7485024879375075,649.7918236572511,13.2885906,190.425503298,1666.0149019947507,0.44263614291753944,2.940640274623471,22.307940000000002,1643.2643258518333,7.226316296621958,6.159559794833011,563.2418357876096,13.999754567215215,10.935906041531496,0.00015833076339918375,99.9982469086801,0.13394532586310967,30.000291602946334,554.6680854510489,93.85102498808551,2.02158613634769e-06,30.000000125993253
4.1405528367372595,0.09,0.1543566814747622,5.031292938584207,688.4892705060973,13.2885906,190.425503298,1666.0149019947507,0.4969271682014084,3.115766009644788,22.307940000000002,1643.2100348265494,7.226077549808925,6.733195373207868,563.2414733286859,13.999727391794973,11.95436716230347,0.0001746083373579922,99.99805279853553,0.16005572156129866,30.000328814127297,553.8692494734399,112.14570890728326,2.269601579944128e-06,30.000000158708815
4.360868846310726,0.09999999999999999,0.16282585318325063,5.299004625146697,725.1233178647533,13.2885906,190.425503298,1666.0149019947507,0.551216399790021,3.2815538068488213,22.307940000000002,1643.1557455949608,7.225838810883732,6.733195373351901,563.2410982282614,13.99969926857604,11.954375123782565,0.0001906274051162956,99.99785191840029,0.16005593475212482,30.00037090958991,553.8688681312159,112.14585828298878,2.5255496372250873e-06,30.000000193631514
4.570570480203156,0.10999999999999999,0.17088726382131664,5.553818509044372,759.9924115909681,13.2885906,190.425503298,1666.0149019947507,0.605503837742638,3.439354286352875,22.307940000000002,1643.1014581570082,7.225600079846122,7.306847676819372,563.2407411873758,13.999672499374151,12.972867803234019,0.00020646756838382536,99.99766070981536,0.18849073492500815,30.00041097810847,553.0700128296403,132.0691749374557,2.7893779421279187e-06,30.000000231126943
4.771057540545977,0.11999999999999998,0.17859469980999843,5.797435526083864,793.3293101559698,13.2885906,190.425503298,1666.0149019947507,0.6597894821185188,3.5902207992608477,22.307940000000002,1643.0471725126322,7.2253613566958315,7.3068476769675055,563.2403707404918,13.999644725055212,12.972876335837213,0.00022218736732876362,99.99746232182295,0.1884909828759162,30.000456093194938,553.0696356931954,132.06934866839194,3.0628109514027707e-06,30.000000270847032
4.963446757935072,0.12999999999999998,0.18599107026629733,6.031212644521085,825.3197030228881,13.2885906,190.425503298,1666.0149019947507,0.7140733329769203,3.7349936853461423,22.307940000000002,1642.9928886617738,7.225122641432602,7.306847677120108,563.2400152442937,13.999618071666529,12.972884524106325,0.00023783099531451485,99.9972719404752,0.1884912208208931,30.000499387288393,553.0692737773943,132.06951538850575,3.3455652240190183e-06,30.000000313147005
5.148645987783149,0.13999999999999999,0.19311125812557967,6.256253022969705,856.1145479829801,13.2885906,190.425503298,1666.0149019947507,0.7683553903770978,3.8743561058068194,22.307940000000002,1642.9386066043737,7.224883934056173,7.88051670998676,563.2396730222096,13.999592413506837,13.991409141514819,0.0002528432598387268,99.99708866790598,0.2192506733370962,30.000541064595545,552.2704082552619,153.6216384515254,3.6169081254732947e-06,30.000000357731338
5.327405130382227,0.15,0.19998407682299446,6.47346788468726,885.8385381208083,13.2885906,190.425503298,1666.0149019947507,0.8226356543783044,4.008872360612626,22.307940000000002,1642.8843263403724,7.224645234566281,7.880516710175771,563.2393167545744,13.999565702279519,13.991417991882876,0.0002678622719947789,99.99689787342513,0.21925095071441394,30.00058785908895,552.2700450489382,153.62183280056604,3.899432387289427e-06,30.000000404356726
