speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
42.8445496393343,1.70144243889045,19.75,0,1.95691567460622,1,4.2,2084.38659465166,100,21.8276453766623,0.67987238288792,67.987238288792,66.5598635327749,100,0,0,1,0,1.51,0.5,56.5719857919264,0.0353220975949145,-0.35095406306309,7.46882836864585,-18.0024120049368,0,2207.92987238289,
42.9923781860057,1.72244861138092,20,0,1.95482947715232,1,4.2,2091.57845087567,100,21.9029583189258,0.684572067440201,68.4572067440201,66.5597922767407,100,0,0,1,0,1.51,0.5,56.5719857919264,0.0117740325316382,-0.117391571838603,7.69662690201569,-18.1187682217235,0,2207.93457206744,
43.1395413761461,1.74338255451163,20.25,0,1.9527455325844,1,4.2,2098.73793751603,100,21.9779322877018,0.689266677831193,68.9266677831193,66.5597210976558,100,0,0,1,0,1.51,0.5,56.5719857919264,0.00392467751054605,-0.039265537816907,7.92442543538552,-18.2351244385101,0,2207.93926667783,
43.2860461982547,1.76424508506458,20.5,0,1.95066383801236,1,4.2,2105.86539456309,100,22.0525708433612,0.693956220547201,69.3956220547201,66.5596499954217,100,0,0,1,0,1.51,0.5,56.5719857919264,0.00130822583684868,-0.0131333146694086,8.15222396875535,-18.3514806552968,0,2207.94395622055,
43.4318995154299,1.78503700484117,20.75,0,1.94858439056003,1,4.2,2112.96115590647,100,22.1268774823879,0.698640702043852,69.8640702043852,66.5595789699401,100,0,0,1,0,1.51,0.5,56.5719857919264,0.000436075278949562,-0.00439263876698343,8.38002250212519,-18.4678368720835,0,2207.94864070204,
43.5771080685309,1.8057591010433,21,0,1.94650718736482,1,4.2,2120.02554948886,100,22.2008556389895,0.703320128746822,70.3320128746822,66.5595080211132,100,0,0,1,0,1.51,0.5,56.5719857919264,0.000145358426316521,-0.00146914662107207,8.60782103549503,-18.5841930888702,0,2207.95332012875,
43.7216784792374,1.82641214664203,21.25,0,1.94443222557746,1,4.2,2127.05889745486,100,22.2745086866566,0.707994507052523,70.7994507052523,66.5594371488437,100,0,0,1,0,1.51,0.5,56.5719857919264,4.84528087721735E-05,-0.000491352836580634,8.83561956886486,-18.7005493056569,0,2207.95799450705,
43.8656172530116,1.84699690073438,21.5,0,1.94235950236164,1,4.2,2134.06151629509,100,22.3478399396711,0.712663843328782,71.2663843328782,66.5593663530347,100,0,0,1,0,1.51,0.5,56.5719857919264,1.61509362573912E-05,-0.000164327645813908,9.06341810223469,-18.8169055224436,0,2207.96266384333,
44.0089307819652,1.86751410888875,21.75,0,1.94028901489372,1,4.2,2141.03371698567,100,22.4208526545674,0.717328143915483,71.7328143915483,66.5592956335898,100,0,0,1,0,1.51,0.5,56.5719857919264,5.38364541913039E-06,-5.49562129214262E-05,9.29121663560453,-18.9332617392303,0,2207.96732814392,
44.1516253476361,1.88796450347931,22,0,1.93822076036245,1,4.2,2147.97580512332,100,22.4935500315468,0.721987415125195,72.1987415125195,66.5592249904129,100,0,0,1,0,1.51,0.5,56.5719857919264,1.79454847304346E-06,-1.83785868595594E-05,9.51901516897436,-19.049617956017,0,2207.97198741513,
44.2937071236783,1.9083488040099,22.25,0,1.93615473596871,1,4.2,2154.88808105619,100,22.5659352158477,0.726641663243773,72.6641663243773,66.5591544234085,100,0,0,1,0,1.51,0.5,56.5719857919264,5.98182824347821E-07,-6.14605919771467E-06,9.7468137023442,-19.1659741728037,0,2207.97664166324,
44.435182178467,1.92866771742771,22.5,0,1.93409093892519,1,4.2,2161.77084001063,100,22.6380112990734,0.731290894530944,73.1290894530944,66.5590839324813,100,0,0,1,0,1.51,0.5,56.5719857919264,1.99394274782607E-07,-2.05527915771235E-06,9.97461223571403,-19.2823303895904,0,2207.98129089453,
44.5760564776243,1.94892193842731,22.75,0,1.93202936645621,1,4.2,2168.62437221405,100,22.7097813204782,0.73593511522087,73.593511522087,66.5590135175365,100,0,0,1,0,1.51,0.5,56.5719857919264,6.6464758260869E-08,-6.87281254539907E-07,10.2024107690839,-19.3986866063771,0,2207.98593511522,
44.7163358864662,1.96911214974517,23,0,1.92997001579739,1,4.2,2175.44896301398,100,22.7812482682142,0.740574331522689,74.0574331522689,66.5589431784798,100,0,0,1,0,1.51,0.5,56.5719857919264,2.21549194202897E-08,-2.29820054863565E-07,10.4302093024537,-19.5150428231638,0,2207.99057433152,
44.8560261723754,1.98923902244523,23.25,0,1.92791288419547,1,4.2,2182.24489299348,100,22.8524150805406,0.745208549621046,74.5208549621046,66.558872915217,100,0,0,1,0,1.51,0.5,56.5719857919264,7.38497314009656E-09,-7.68477637158102E-08,10.6580078358235,-19.6313990399505,0,2207.99520854962,
44.9951330071022,2.00930321619572,23.5,0,1.92585796890804,1,4.2,2189.01243808311,100,22.9232846469953,0.749837775676599,74.9837775676599,66.5588027276545,100,0,0,1,0,1.51,0.5,56.5719857919264,2.46165771336552E-09,-2.56959433444113E-08,10.8858063691934,-19.7477552567372,0,2207.99983777568,
45.1336619689958,2.02930537953766,23.75,0,1.92380526720331,1,4.2,2195.75186966946,100,22.9938598095321,0.75446201582651,75.446201582651,66.5587326156991,100,0,0,1,0,1.51,0.5,56.5719857919264,8.2055257112184E-10,-8.59187707267147E-09,11.1136049025632,-19.8641114735239,0,2208.00446201583,
45.2716185451691,2.04924615014515,24,0,1.92175477635995,1,4.2,2202.46345470047,100,23.0641433636233,0.759081276184926,75.9081276184926,66.5586625792576,100,0,0,1,0,1.51,0.5,56.5719857919264,2.7351752370728E-10,-2.87277645055455E-09,11.341403435933,-19.9804676903106,0,2208.00908127619,
45.4090081335991,2.06912615507809,24.25,0,1.9197064936668,1,4.2,2209.14745578763,100,23.13413805933,0.763695562843433,76.3695562843433,66.5585926182377,100,0,0,1,0,1.51,0.5,56.5719857919264,9.11725079024266E-11,-9.60519148098308E-10,11.5692019693029,-20.0968239070973,0,2208.01369556284,
45.5458360451652,2.0889460110272,24.5,0,1.91766041642271,1,4.2,2215.80413130513,100,23.2038466023404,0.768304881871508,76.8304881871508,66.5585227325469,100,0,0,1,0,1.51,0.5,56.5719857919264,3.03908359674755E-11,-3.21144705447603E-10,11.7970005026727,-20.213180123884,0,2208.01830488187,
45.682107505628,2.10870632455197,24.75,0,1.91561654193635,1,4.2,2222.43373548614,100,23.2732716549779,0.772909239316947,77.2909239316947,66.5584529220934,100,0,0,1,0,1.51,0.5,56.5719857919264,1.01302786558252E-11,-1.07370796399806E-10,12.0247990360425,-20.3295363406706,0,2208.02290923932,
45.8178276575501,2.12840769231152,25,0,1.91357486752599,1,4.2,2229.03651851623,100,23.3424158371798,0.777508641206282,77.7508641206283,66.5583831867855,100,0,0,1,0,1.51,0.5,56.5719857919264,3.37675955194173E-12,-3.58973486199478E-11,12.2525975694124,-20.4458925574573,0,2208.02750864121,
45.9530015621615,2.14805070128888,25.25,0,1.91153539051933,1,4.2,2235.61272662415,100,23.4112817274476,0.782103093545191,78.2103093545191,66.558313526532,100,0,0,1,0,1.51,0.5,56.5719857919264,1.12558651731391E-12,-1.20013328502786E-11,12.4803961027822,-20.562248774244,0,2208.03210309355,
46.0876342011714,2.1676359290086,25.5,0,1.90949810825332,1,4.2,2242.16260216999,100,23.47987186377,0.786692602318883,78.6692602318883,66.5582439412419,100,0,0,1,0,1.51,0.5,56.5719857919264,3.75195505771303E-13,-4.01224658182439E-12,12.7081946361521,-20.6786049910307,0,2208.03669260232,
46.2217304785282,2.18716394374834,25.75,0,1.90746301807398,1,4.2,2248.68638373072,100,23.5481887445195,0.791277173492483,79.1277173492483,66.5581744308247,100,0,0,1,0,1.51,0.5,56.5719857919264,1.25065168590434E-13,-1.34133387375422E-12,12.9359931695219,-20.7949612078174,0,2208.04127717349,
46.3552952221294,2.20663530474418,26,0,1.90543011733624,1,4.2,2255.1843061835,100,23.6162348293236,0.795856813011399,79.5856813011399,66.5581049951898,100,0,0,1,0,1.51,0.5,56.5719857919264,4.16883895301448E-14,-4.48412203323814E-13,13.1637917028917,-20.9113174246041,0,2208.04585681301,
46.4883331854835,2.22605056239031,26.25,0,1.90339940340379,1,4.2,2261.65660078641,100,23.6840125399115,0.800431526801676,80.0431526801676,66.5580356342474,100,0,0,1,0,1.51,0.5,56.5719857919264,1.38961298433816E-14,-1.49902652937503E-13,13.3915902362616,-21.0276736413908,0,2208.0504315268,
46.6208490493249,2.24541025843295,26.5,0,1.90137087364887,1,4.2,2268.10349525712,100,23.751524260937,0.805001320770348,80.5001320770348,66.5579663479076,100,0,0,1,0,1.51,0.5,56.5719857919264,4.6320432811272E-15,-5.0110955981427E-14,13.6193887696314,-21.1440298581775,0,2208.05500132077,
46.7528474231845,2.26471492615893,26.75,0,1.89934452545219,1,4.2,2274.52521384921,100,23.8187723407781,0.809566200805768,80.9566200805768,66.5578971360809,100,0,0,1,0,1.51,0.5,56.5719857919264,1.5440144270424E-15,-1.67512660664503E-14,13.8471873030012,-21.2603860749642,0,2208.05956620081,
46.8843328469161,2.28396509057894,27,0,1.89732035620271,1,4.2,2280.9219774265,100,23.8857590923154,0.814126172777933,81.4126172777933,66.5578279986783,100,0,0,1,0,1.51,0.5,56.5719857919264,5.146714756808E-16,-5.59956473351887E-15,14.0749858363711,-21.3767422917509,0,2208.06412617278,
47.0153097921813,2.3031612686058,27.25,0,1.89529836329754,1,4.2,2287.29400353525,100,23.9524867936877,0.818681242538807,81.8681242538807,66.5577589356107,100,0,0,1,0,1.51,0.5,56.5719857919264,1.71557158560267E-16,-1.87177089192621E-15,14.3027843697409,-21.4930985085376,0,2208.06868124254,
47.1457826638934,2.32230396922775,27.5,0,1.89327854414179,1,4.2,2293.6415064744,100,24.0189576890287,0.823231415922619,82.3231415922619,66.5576899467896,100,0,0,1,0,1.51,0.5,56.5719857919264,5.71857195200889E-17,-6.25666635314591E-16,14.5305829031107,-21.6094547253243,0,2208.07323141592,
47.2757558016225,2.34139369367704,27.75,0,1.89126089614845,1,4.2,2299.96469736397,100,24.0851739891818,0.827776698746164,82.7776698746164,66.5576210321266,100,0,0,1,0,1.51,0.5,56.5719857919264,1.90619065066963E-17,-2.09134310638933E-16,14.7583814364806,-21.725810942111,0,2208.07777669875,
47.4052334809624,2.36043093559395,28,0,1.8892454167382,1,4.2,2306.26378421153,100,24.1511378723971,0.832317096809094,83.2317096809094,66.5575521915335,100,0,0,1,0,1.51,0.5,56.5719857919264,-1.59531635420053,-8.77549062408672,14.9861799698504,-21.8421671588977,0,2208.08231709681,
47.5342199148605,2.37941618118632,28.25,0,1.88723210333936,1,4.2,2312.53897197689,100,24.216851485009,0.836852615894194,83.6852615894194,66.5574834249227,100,0,0,1,0,1.51,0.5,56.5719857919264,2.55508732034833,22.8930015327812,15.2139785032202,-21.9585233756844,0,2208.08685261589,
47.6627192549132,2.39834990938491,28.5,0,1.88522095338772,1,4.2,2318.79046263515,100,24.2823169420955,0.841383261767655,84.1383261767655,66.5574147322064,100,0,0,1,0,1.51,0.5,56.0282906395848,2.35475216761673,-1.1080252085521,15.4417770365901,-22.0748795924711,0,2208.09138326177,
47.7907355926253,2.41723259199449,28.75,13.310502268683,1.8832119643264,1,4.2,2325.01845523794,100,24.3475363281206,0.845909040179343,84.5909040179343,66.5573461132973,95.3877816618793,0,13.24,1,50.4268807279472,0.5,1.51,57.0774780062324,6.97563386157703,25.6265282552047,15.6672682912389,-22.1927685189699,0,2208.09590904018,
47.8250518078402,2.436064693841,29,13.3296243870438,0.50617196539225,1,4.2,2326.68793851119,100,24.3650191160758,0.847124289045405,84.7124289045405,85.3002892062575,95.3811556621096,0,13.24,1,50.4268807279472,0.5,1.51,58.1277576870353,8.53293152036385,8.65967223445046,15.8946387798946,-22.3063880384988,0,2208.09712428905,
47.8588670797758,2.45488328296907,29.25,13.3484807900655,0.49914109019168,1,4.2,2328.33305090263,100,24.3822466927533,0.848322651170242,84.8322651170242,85.3887630369021,95.3746217352861,0,13.24,1,50.4268807279472,0.5,1.51,59.1791414712521,9.06301108168018,2.9497323883972,16.1238080376744,-22.4157036312203,0,2208.09832265117,
47.8921858447917,2.47368857559122,29.5,13.3670733618668,0.492159983380842,1,4.2,2329.95400824105,100,24.3992213183073,0.849504246293357,84.9504246293357,85.4766608007305,95.3681792285434,0,13.24,1,50.4268807279472,0.5,1.51,60.2316408789346,9.25069579658247,1.04514711784471,16.3546949659568,-22.5206822936482,0,2208.09950424629,
47.9250125420943,2.49248078530403,29.75,13.3854040037199,0.485229101199793,1,4.2,2331.55102649379,100,24.4159452543421,0.850669195244405,85.0669195244405,85.563975553205,95.3618274830722,0,13.24,1,50.4268807279472,0.5,1.51,61.2852671537238,9.32425891292825,0.409931117590685,16.5872178609536,-22.6212925502759,0,2208.10066919524,
47.9573516136228,2.51126012311243,30,13.4034746337362,0.478348891544141,1,4.2,2333.12432176109,100,24.4324207638544,0.851817619923202,85.1817619923202,85.6507004569251,95.3555658342282,0,13.24,1,50.4268807279472,0.5,1.51,62.3400312555662,9.35979029475148,0.198134654243596,16.8212944424958,-22.7175044646652,0,2208.10181761992,
47.9892075039143,2.53002679745365,30.25,13.4212871865427,0.471519793726677,1,4.2,2334.67411026963,100,24.4486501111645,0.852949643279164,85.2949643279164,85.736828784998,95.3493936116446,0,13.24,1,50.4268807279472,0.5,1.51,63.3959438533407,9.38265196166176,0.127570187287468,17.0568418830226,-22.8092896499942,0,2208.10294964328,
48.0205846599502,2.54878101422054,30.5,13.4388436129495,0.464742238237715,1,4.2,2336.20060836495,100,24.4646355618378,0.854065389290164,85.4065389290164,85.8223539244293,95.3433101393465,0,13.24,1,50.4268807279472,0.5,1.51,64.4530153174044,9.40129660157679,0.104107900130594,17.2937768367626,-22.8966212790578,0,2208.10406538929,
48.0514875309832,2.56752297678458,30.75,13.4561458796077,0.458016646504424,1,4.2,2337.70403250314,100,24.480379382597,0.855164982940826,85.5164982940826,85.9072693795322,95.3373147358703,0,13.24,1,50.4268807279472,0.5,1.51,65.5112557120682,9.41854040796646,0.0963488842904183,17.5320154690984,-22.9794740937196,0,2208.10516498294,
48.0819205683446,2.58625288601829,31,13.4731959686591,0.451343430649398,1,4.2,2339.18459924137,100,24.4958838412236,0.856248550200222,85.6248550200223,85.99156877535,95.3314067143845,0,13.24,1,50.4268807279472,0.5,1.51,66.5706747879986,9.43532069197744,0.0938193138333877,17.7714734861031,-23.0578244138111,0,2208.1062485502,
48.111888225233,2.60497094031732,31.25,13.4899958773761,0.444722993248764,1,4.2,2340.64252522769,100,24.5111512064506,0.857316217999004,85.7316217999005,86.0752458610879,95.325585382815,0,13.24,1,50.4268807279472,0.5,1.51,67.6312819745506,9.45194841943946,0.0930252429126224,18.0120661642382,-23.1316501454742,0,2208.107316218,
48.1413949564826,2.62367733562209,31.5,13.5065476177924,0.43815572709017,1,4.2,2342.0780271897,100,24.5261837478441,0.858368114205943,85.8368114205943,86.1582945135511,95.3198500439724,0,13.24,1,50.4268807279472,0.5,1.51,68.6930863720565,9.46852572304137,0.0928009456367063,18.2537083802035,-23.2009307889458,0,2208.10836811421,
48.1704452183132,2.64237226543901,31.75,13.5228532163251,0.431642014930913,1,4.2,2343.49132192241,100,24.5409837356763,0.859404367603893,85.9404367603893,86.2407087405835,95.3141999956835,0,13.24,1,50.4268807279472,0.5,1.51,69.7560967440345,9.48508507275556,0.0927572910940187,18.4963146409277,-23.2656474457797,0,2208.1094043676,
48.1990434680605,2.66105592086135,32,13.5389147133871,0.425182229256581,1,4.2,2344.88262627514,100,24.5555534407877,0.860425107865178,86.0425107865179,86.3224826845031,95.3086345309256,0,13.24,1,50.4268807279472,0.5,1.51,70.8203215093672,9.50163566582328,0.09276418420051,18.7397991136889,-23.3257828255051,0,2208.11042510787,
48.2271941638872,2.67972849058976,32.25,13.5547341629909,0.418776732040538,1,4.2,2346.25215713742,100,24.5698951344404,0.8614304655264,86.14304655264,86.4036106255303,95.3031529379632,0,13.24,1,50.4268807279472,0.5,1.51,71.8857687344354,9.51817888996468,0.0927779307387246,18.9840756563552,-23.3813212517184,0,2208.11143046553,
48.2549017644757,2.69839016095237,32.5,13.5703136323431,0.412425874504615,1,4.2,2347.60013142406,100,24.5840110881608,0.862420571962667,86.2420571962667,86.4840869852019,95.2977545004893,0,13.24,1,50.4268807279472,0.5,1.51,72.9524461252081,9.53471347761175,0.0927836541832187,19.229057847734,-23.4322486676064,0,2208.11242057196,
48.2821707287007,2.71704111592463,32.75,13.5856552014297,0.406129996881377,1,4.2,2348.92676605925,100,24.5979035735739,0.86339555936126,86.339555936126,86.5639063297678,95.2924384977684,0,13.24,1,50.4268807279472,0.5,1.51,74.020361019316,9.55123722399284,0.0927760898710861,19.47465901802,-23.4785526408983,0,2208.11339555936,
48.3090055152843,2.73568153714879,33,13.6007609625933,0.399889428178357,1,4.2,2350.23227795973,100,24.6115748622264,0.864355560694729,86.4355560694729,86.6430633735649,95.2872042047835,0,13.24,1,50.4268807279472,0.5,1.51,75.0895203780892,9.56774755975095,0.0927531785221059,19.7207922793302,-23.5202223682463,0,2208.11435556069,
48.3354105824318,2.75431160395311,33.25,13.6156330201005,0.393704485944621,1,4.2,2351.51688401713,100,24.6250272254019,0.86530070969343,86.530070969343,86.7215529823614,95.2820508923858,0,13.24,1,50.4268807279472,0.5,1.51,76.1599307785936,9.58424174188356,0.0927139302273163,19.9673705563164,-23.5572486790317,0,2208.11530070969,
48.3613903874493,2.77293149337073,33.5,13.6302734897015,0.387575476040125,1,4.2,2352.7808010793,100,24.6382629339261,0.866231140817507,86.6231140817507,86.7993701766673,95.2769778274474,0,13.24,1,50.4268807279472,0.5,1.51,77.2315984056553,9.60071691746822,0.092657712088609,20.2143066168432,-23.5896240385956,0,2208.11623114082,
48.3869493863428,2.7915413801583,33.75,13.64468449818,0.381502692408195,1,4.2,2354.02424593086,100,24.6512842579621,0.867146989228333,86.7146989228333,86.8765101350058,95.271984273017,0,13.24,1,50.4268807279472,0.5,1.51,78.304529043889,9.61717014501085,0.0925840107927436,20.4615131027217,-23.6173425508938,0,2208.11714698923,
48.4120920334001,2.81014143681437,34,13.658868182896,0.37548641685167,1,4.2,2355.24743527283,100,24.6640934667977,0.868048390759407,86.8048390759407,86.9529681971371,95.2670694884785,0,13.24,1,50.4268807279472,0.5,1.51,79.3787280697436,9.63359840177478,0.0924923540381254,20.708902560487,-23.6403999605741,0,2208.11804839076,
48.436822780754,2.82873183359745,34.25,13.6728266913194,0.369526918813013,1,4.2,2356.45058570139,100,24.6766928286229,0.86893548188673,86.893548188673,87.0287398672326,95.2622327297128,0,13.24,1,50.4268807279472,0.5,1.51,80.4542004435599,9.64999858645607,0.0923822844547616,20.9563874722101,-23.6587936544753,0,2208.11893548189,
48.4611460779291,2.84731273854395,34.5,13.6865621805555,0.363624455158924,1,4.2,2357.63391368585,100,24.6890846102987,0.869808399698662,86.9808399698662,87.1038208169903,95.2574732492621,0,13.24,1,50.4268807279472,0.5,1.51,81.5309507016616,9.66636752037007,0.0922533512753781,21.2038802863318,-23.6725226625479,0,2208.1198083997,
48.4850663713708,2.86588431748583,34.75,13.7000768168629,0.357779269969867,1,4.2,2358.79763554568,100,24.7012710771176,0.870667281865271,87.0667281865271,87.1782068886859,95.2527902964965,0,13.24,1,50.4268807279472,0.5,1.51,82.6089829484934,9.68270194821005,0.0921051079595997,21.4512934485087,-23.6815876581963,0,2208.12066728187,
48.5085881039577,2.88444673406801,35,13.7133727751636,0.351991594334958,1,4.2,2359.94196742686,100,24.7132544925549,0.871512266607194,87.1512266607194,87.2518940981549,95.2481831177846,0,13.24,1,50.4268807279472,0.5,1.51,83.6883008488032,9.6989985387724,0.0919371120360024,21.6985394324601,-23.6859909580408,0,2208.12151226661,
48.5317157144981,2.90300014976568,35.25,13.7264522385452,0.346261646152694,1,4.2,2361.06712527733,100,24.7250371180121,0.872343492664023,87.2343492664023,87.3248786376975,95.2436509566652,0,13.24,1,50.4268807279472,0.5,1.51,84.7689076198812,9.71525388557412,0.0917489245214725,21.9455307708055,-23.6857365211022,0,2208.12234349266,
48.5544536372102,2.92154472390138,35.5,13.7393173977565,0.340589629937939,1,4.2,2362.17332482174,100,24.7366212125525,0.873161099262219,87.3161099262219,87.3971568789008,95.2391930540227,0,13.24,1,50.4268807279472,0.5,1.51,85.8508060238926,9.73146450777194,0.0915401116505525,22.1921800858805,-23.6808299474061,0,2208.12316109926,
48.5768063011863,2.94008061366187,35.75,13.7519704506952,0.33497573663568,1,4.2,2363.26078153534,100,24.7480090326277,0.873965226082584,87.3965226082584,87.4687253753723,95.234808648264,0,13.24,1,50.4268807279472,0.5,1.51,86.9339983602605,9.74762685093506,0.091310244076307,22.4384001205216,-23.671278476011,0,2208.12396522608,
48.5987781298433,2.95860797411491,36,13.7644136018899,0.329420143442002,1,4.2,2364.32971061729,100,24.7592028317979,0.874756013227309,87.4756013227309,87.5395808653768,95.2304969754987,0,13.24,1,50.4268807279472,0.5,1.51,88.0184864581754,9.76373728813747,0.0910588987018761,22.6841037688089,-23.6570909824567,0,2208.12475601323,
48.6203735403568,2.9771269582259,36.25,13.7766490619745,0.323923013632693,1,4.2,2365.38032696311,100,24.7702048604438,0.875533601186604,87.5533601186604,87.6097202743729,95.2262572697207,0,13.24,1,50.4268807279472,0.5,1.51,89.1042716691912,9.77979212098773,0.0907856583541446,22.9292041067546,-23.6382779756381,0,2208.12553360119,
48.6415969430828,2.99563771687429,36.5,13.7886790471572,0.318484496400009,1,4.2,2366.41284513654,100,24.7810173654716,0.876298130804935,87.6298130804935,87.6791407174399,95.2220887629921,0,13.24,1,50.4268807279472,0.5,1.51,90.191354859956,9.79578758088176,0.0904901130713317,23.173614422928,-23.6148515941024,0,2208.12629813081,
48.6624527409648,3.01414039886997,36.75,13.8005057786836,0.31310472669802,1,4.2,2367.4274793407,100,24.7916425900112,0.877049743246901,87.7049743246901,87.7478395015906,95.21799068563,0,13.24,1,50.4268807279472,0.5,1.51,91.2797364050599,9.81171983032531,0.0901718605239832,23.4172482490058,-23.5868256017726,0,2208.12704974325,
48.6829453289283,3.03263515096952,37,13.812131482294,0.307783825096975,1,4.2,2368.42444338865,100,24.8020827731076,0.877788579962749,87.7788579962749,87.815814127963,95.2139622663936,0,13.24,1,50.4268807279472,0.5,1.51,92.3694161800353,9.82758496432048,0.0898305064038235,23.6600193902363,-23.5542153830979,0,2208.12778857996,
48.7030790932631,3.05112211789231,37.25,13.8235583876758,0.302521897647156,1,4.2,2369.4039506733,100,24.8123401494062,0.878514782653571,87.8514782653571,87.8830622938855,95.2100027326746,0,13.24,1,50.4268807279472,0.5,1.51,93.4603935545228,9.84337901204069,0.0894656660833312,23.9018419558071,-23.517037937634,0,2208.12851478265,
48.7228584109936,3.06960144233659,37.5,13.8347887279109,0.297319035752626,1,4.2,2370.36621413682,100,24.8224169488323,0.879228493236196,87.9228493236196,87.9495818948081,95.2061113106884,0,13.24,1,50.4268807279472,0.5,1.51,94.5526673855847,9.8590979383649,0.0890769638456343,24.1426303891063,-23.4753118740534,0,2208.12922849324,
