elapsedDistance,brakePosition,engineSpeed,torque
Length,Percentage,Speed (angular),Torque
m,%,rpm,N.m
747.75,0,1701.006111,100
748,0,1699.931057,100
748.25,0,1699.046043,100
748.5,0,1698.291749,100
748.75,0,1697.637114,100
749,0,1697.062408,100
749.25,0,1696.553798,100
749.5,0,1696.100983,100
749.75,0,1695.695968,100
750,0,1695.332363,100
750.25,0,1695.004945,100
750.5,0,1694.70937,100
750.75,0,1694.441977,100
751,0,1694.19964,100
751.25,0,1693.97967,100
751.5,0,1693.779733,100
751.75,0,1693.597792,100
752,0,1696.866798,100
752.25,0,1700.050842,100
752.5,0,1703.150906,100
752.75,0,1706.167979,100
753,0,1709.103061,100
753.25,0,1711.957157,100
753.5,0,1714.731287,100
753.75,0,1717.426478,100
754,0,1720.043767,100
754.25,0,1722.584207,100
754.5,0,1725.048859,100
754.75,0,1727.438797,100
755,0,1729.755109,100
755.25,0,1731.998897,100
755.5,0,1734.171274,100
755.75,0,1736.273369,100
756,0,1738.306325,100
756.25,0,1740.271297,100
756.5,0,1742.169458,100
756.75,0,1744.001993,100
757,0,1745.770102,100
757.25,0,1747.474999,100
757.5,0,1749.117913,100
757.75,0,1750.700086,100
758,0,1752.222775,100
758.25,0,1753.687249,100
758.5,0,1755.094789,100
758.75,0,1756.446689,100
759,0,1757.744253,100
759.25,0,1758.988797,100
759.5,0,1760.181645,100
759.75,0,1761.324128,100
760,0,1762.417587,100
760.25,0,1763.463367,100
760.5,0,1764.462815,100
760.75,0,1765.417286,100
761,0,1768.953678,100
761.25,0,1772.414817,100
761.5,0,1775.801434,100
761.75,0,1779.114263,100
762,0,1782.354038,100
762.25,0,1785.521499,100
762.5,0,1788.617388,100
762.75,0,1791.642451,100
763,0,1794.597438,100
763.25,0,1797.483102,100
763.5,0,1800.300204,100
763.75,0,1803.049507,100
764,0,1805.731781,100
764.25,0,1808.347802,100
764.5,0,1810.898351,100
764.75,0,1813.384217,100
765,0,1815.806193,100
765.25,0,1818.165082,100
765.5,0,1820.461691,100
765.75,0,1822.696836,100
766,0,1824.87134,100
766.25,0,1826.986034,100
766.5,0,1829.041756,100
766.75,0,1831.039352,100
767,0,1832.979676,100
767.25,0,1834.863591,100
767.5,0,1836.691966,100
767.75,0,1838.46568,100
768,0,1840.185617,100
768.25,0,1841.852673,100
768.5,0,1843.467749,100
768.75,0,1845.031752,100
769,0,1846.545601,100
769.25,0,1848.010218,100
769.5,0,1849.426533,100
769.75,0,1850.795484,100
770,0,1852.118013,100
770.25,0,1853.395069,100
770.5,0,1856.621307,100
770.75,0,1859.784329,100
771,0,1862.884722,100
771.25,0,1865.923075,100
771.5,0,1868.899981,100
771.75,0,1871.816031,100
772,0,1874.671822,100
772.25,0,1877.467952,100
772.5,0,1880.205022,100
772.75,0,1882.883636,100
773,0,1885.504401,100
773.25,0,1888.067926,100
773.5,0,1890.574827,100
773.75,0,1893.02572,100
774,0,1895.421226,100
774.25,0,1897.761972,100
774.5,0,1900.048585,100
774.75,0,1902.2817,100
775,0,1904.461954,100
775.25,0,1906.58999,100
775.5,0,1908.666453,100
775.75,0,1910.691996,100
776,0,1912.667274,100
776.25,0,1914.592947,100
776.5,0,1916.469681,100
776.75,0,1918.298145,100
777,0,1920.079014,100
777.25,0,1921.812967,100
777.5,0,1923.500689,100
777.75,0,1925.142866,100
778,0,1932.82089,100
778.25,0,1940.45563,100
778.5,0,1948.047582,100
778.75,0,1955.597229,100
779,0,1963.105045,100
779.25,0,1970.571494,100
779.5,0,1977.997031,100
779.75,0,1985.382102,100
780,0,1992.727142,100
780.25,0,2000.03258,100
780.5,0,2007.298835,100
780.75,0,2014.526317,100
781,0,2021.71543,100
781.25,0,2028.866568,100
781.5,0,2035.980119,100
781.75,0,2043.056464,100
782,0,2050.095975,100
782.25,0,2057.099019,100
782.5,0,2064.065954,100
782.75,0,2070.997133,100
783,0,2077.892902,100
783.25,0,2084.753601,100
783.5,0,2091.579564,100
783.75,0,2098.371119,100
784,0,2105.128586,100
784.25,0,2111.852284,100
784.5,0,2118.542521,100
784.75,0,2125.199605,100
785,0,2131.823834,100
785.25,0,2138.415503,100
785.5,0,2144.974904,100
785.75,0,2151.50232,100
786,0,2157.998032,100
786.25,0,2164.462316,100
786.5,0,2170.895443,100
786.75,0,2177.297679,100
787,0,2183.669287,100
787.25,0,2190.010524,100
787.5,0,2196.321646,100
787.75,0,2202.602902,100
788,0,2208.854537,100
788.25,0,2215.076795,100
788.5,0,2221.70935,100
788.75,0,2228.315057,100
789,0,2234.894162,100
789.25,0,2241.446908,100
789.5,0,2247.973535,100
789.75,0,2254.474276,100
790,0,2260.949365,100
790.25,0,2267.399029,100
790.5,0,2273.823493,100
790.75,0,2280.222977,100
791,0,2286.597701,100
791.25,0,2292.947878,100
791.5,0,2299.27372,100
791.75,0,2305.575435,100
792,0,2311.853229,100
792.25,0,2318.107304,100
792.5,0,2324.337859,100
792.75,0,2330.545091,100
793,0,2336.729193,100
793.25,0,2342.890357,100
793.5,0,2349.028771,100
793.75,0,2355.144619,100
794,0,2361.238086,100
794.25,0,2367.309352,100
794.5,0,2373.358594,100
794.75,0,2379.385988,100
795,0,2385.391708,100
795.25,0,2391.375924,100
795.5,0,2397.338804,100
795.75,0,2403.280515,100
796,0,2409.20122,100
796.25,0,2415.101082,100
796.5,0,2420.980261,100
796.75,0,2426.838913,100
797,0,2432.677194,100
797.25,0,2438.495258,100
797.5,0,2444.293256,100
797.75,0,2450.071338,100
798,0,2455.829652,100
798.25,0,2461.568342,100
798.5,0,2467.287554,100
798.75,0,2472.98743,100
799,0,2478.668109,100
799.25,0,2484.32973,100
799.5,0,2489.972431,100
799.75,0,2495.596346,100
800,0,2501.20161,100
800.25,0,2506.788353,100
800.5,0,2512.356706,100
800.75,0,2517.906798,100
801,0,2523.438757,100
801.25,0,2528.952708,100
801.5,0,2534.448774,100
801.75,0,2539.92708,100
802,0,2545.387746,100
802.25,0,2550.830892,100
802.5,0,2556.256636,100
802.75,0,2561.665096,100
803,0,2567.056388,100
803.25,0,2572.430625,100
803.5,0,2577.787921,100
803.75,0,2583.128388,100
804,0,2588.452137,100
804.25,0,2593.759276,100
804.5,0,2599.049914,100
804.75,100,2599.794082,100
805,100,2583.266118,100
805.25,100,2566.649022,100
805.5,100,2549.941019,100
805.75,100,2533.140277,100
806,100,2516.244901,100
806.25,100,2499.252938,100
806.5,100,2482.162367,100
806.75,100,2464.9711,100
807,100,2447.676975,100
807.25,100,2430.277759,100
807.5,100,2412.771135,100
807.75,100,2395.154708,100
808,100,2377.425994,100
808.25,100,2359.582416,100
808.5,100,2341.621303,100
808.75,100,2323.539883,100
809,100,2305.335274,100
809.25,100,2287.004486,100
809.5,100,2268.544406,100
809.75,100,2249.951797,100
810,100,2231.223291,100
810.25,100,2212.355376,100
810.5,100,2193.344395,100
810.75,100,2174.18653,100
811,100,2154.877797,100
811.25,100,2135.414034,100
811.5,100,2115.79089,100
811.75,100,2096.003813,100
812,100,2076.048034,100
812.25,100,2055.918557,100
812.5,100,2035.61014,100
812.75,100,2015.11728,100
813,100,1994.434192,100
813.25,100,1973.554792,100
813.5,100,1952.472669,100
813.75,100,1931.181068,100
814,100,1909.672855,100
814.25,100,1887.940494,100
814.5,100,1865.976009,100
814.75,100,1843.770952,100
815,100,1821.316359,100
815.25,100,1798.602705,100
815.5,100,1775.619858,100
815.75,100,1752.357017,100
816,100,1728.802656,100
816.25,100,1704.944446,100
816.5,100,1680.769179,100
816.75,100,1656.26268,100
817,100,1631.409698,100
817.25,100,1606.193794,100
817.5,100,1580.597204,100
817.75,100,1554.600688,100
818,100,1528.183345,100
818.25,100,1501.322415,100
818.5,100,1473.993029,100
818.75,100,1446.167931,100
819,100,1417.817143,100
819.25,100,1388.907563,100
819.5,100,1359.402497,100
819.75,100,1329.261078,100
820,0,1298.437576,100
820.25,0,1296.586192,100
820.5,0,1295.828467,100
820.75,0,1295.275439,100
821,0,1294.853451,100
821.25,0,1294.523899,100
821.5,0,1294.262813,100
821.75,0,1294.053951,100
822,0,1293.885705,100
822.25,0,1293.749479,100
822.5,0,1293.638751,100
822.75,0,1293.548476,100
823,0,1293.474704,100
823.25,0,1293.414304,100
823.5,0,1293.364781,100
823.75,0,1293.324126,100
824,0,1293.290719,100
824.25,0,1293.263247,100
824.5,0,1293.240641,100
824.75,0,1293.222029,100
825,0,1293.206699,100
825.25,0,1293.194069,100
825.5,0,1305.397756,100
825.75,0,1317.455596,100
826,0,1329.371318,100
826.25,0,1341.148477,100
826.5,0,1352.790456,100
826.75,0,1364.300483,100
827,0,1375.681642,100
827.25,0,1386.936874,100
827.5,0,1398.068997,100
827.75,0,1409.080702,100
828,0,1419.974571,100
828.25,0,1430.753074,100
828.5,0,1441.418582,100
828.75,0,1451.973371,100
829,0,1462.419625,100
829.25,0,1472.759445,100
829.5,0,1482.994847,100
829.75,0,1493.127776,100
830,0,1503.1601,100
830.25,0,1513.093621,100
830.5,0,1522.930074,100
830.75,0,1532.671134,100
831,0,1542.318414,100
831.25,0,1551.873476,100
831.5,0,1561.337823,100
831.75,0,1570.712911,100
832,0,1580.000147,100
832.25,0,1589.200891,100
832.5,0,1598.316459,100
832.75,0,1607.348125,100
833,0,1616.297124,100
833.25,0,1625.164652,100
833.5,0,1633.951868,100
833.75,0,1642.659895,100
834,0,1651.289824,100
834.25,0,1659.842713,100
834.5,0,1668.319589,100
834.75,0,1676.721451,100
835,0,1685.049267,100
835.25,0,1693.30398,100
835.5,0,1701.486505,100
835.75,0,1709.597734,100
836,0,1717.638533,100
836.25,0,1725.609746,100
836.5,0,1733.512195,100
836.75,0,1741.346679,100
837,0,1749.113977,100
837.25,0,1756.814849,100
837.5,0,1764.450035,100
837.75,0,1772.020258,100
838,0,1779.526221,100
838.25,0,1786.968611,100
838.5,0,1794.348099,100
838.75,0,1801.66534,100
839,0,1808.920973,100
839.25,0,1816.115623,100
839.5,0,1823.249899,100
839.75,0,1830.324399,100
840,0,1837.339705,100
840.25,0,1844.296388,100
840.5,0,1851.195005,100
840.75,0,1858.036102,100
841,0,1864.820213,100
841.25,0,1871.547862,100
841.5,0,1878.21956,100
841.75,0,1884.835809,100
842,0,1891.397099,100
842.25,0,1897.903913,100
842.5,0,1904.356723,100
842.75,0,1910.75599,100
843,0,1917.102169,100
843.25,0,1923.395705,100
843.5,0,1929.637035,100
843.75,0,1935.826586,100
844,0,1941.964779,100
844.25,0,1948.052028,100
844.5,0,1954.088738,100
844.75,0,1960.075307,100
845,0,1966.012127,100
845.25,0,1971.899583,100
845.5,0,1977.738051,100
845.75,0,1983.527905,100
846,0,1989.26951,100
846.25,0,1994.963224,100
846.5,0,2000.609402,100
846.75,0,2006.208393,100
847,0,2011.760537,100
847.25,0,2017.266174,100
847.5,0,2022.725634,100
847.75,0,2028.139245,100
848,0,2033.507329,100
848.25,0,2038.830204,100
848.5,0,2044.108183,100
848.75,0,2049.341573,100
849,0,2054.530679,100
849.25,0,2059.675801,100
849.5,0,2064.777235,100
849.75,0,2069.835272,100
850,0,2074.8502,100
850.25,0,2079.822304,100
850.5,0,2084.751864,100
850.75,0,2089.639157,100
851,0,2094.484457,100
851.25,0,2099.288034,100
851.5,0,2104.050155,100
851.75,0,2108.771083,100
852,0,2113.45108,100
852.25,0,2118.090403,100
852.5,0,2122.689307,100
852.75,0,2127.248044,100
853,0,2131.766864,100
853.25,0,2136.246013,100
853.5,0,2140.685735,100
853.75,0,2145.086272,100
854,0,2149.447863,100
854.25,0,2153.770745,100
854.5,0,2158.055152,100
854.75,0,2162.301316,100
855,0,2166.509469,100
855.25,0,2170.679837,100
855.5,0,2174.812646,100
855.75,0,2178.908122,100
856,0,2182.966485,100
856.25,0,2186.987956,100
856.5,0,2193.735782,100
856.75,100,2193.631975,100
857,100,2174.476353,100
857.25,100,2155.169924,100
857.5,100,2135.70853,100
857.75,100,2116.087821,100
858,100,2096.303249,100
858.25,100,2076.350049,100
858.5,100,2056.223228,100
858.75,100,2035.917548,100
859,100,2015.427509,100
859.25,100,1994.747333,100
859.5,100,1973.870938,100
859.75,100,1952.79192,100
860,100,1931.503527,100
860.25,100,1909.998633,100
860.5,100,1888.269708,100
860.75,100,1866.308783,100
861,100,1844.107417,100
861.25,100,1821.656653,100
861.5,100,1798.946977,100
861.75,100,1775.968265,100
862,100,1752.709728,100
862.25,100,1729.159849,100
862.5,100,1705.306314,100
862.75,100,1681.135928,100
863,100,1656.634531,100
863.25,100,1631.786889,100
863.5,100,1606.576583,100
863.75,0,1580.985869,100
864,0,1579.190849,100
864.25,0,1582.212541,100
864.5,0,1586.728655,100
864.75,0,1592.180353,100
865,0,1598.28332,100
865.25,0,1604.863836,100
865.5,0,1611.805617,100
865.75,0,1619.026317,100
866,0,1626.465304,100
866.25,0,1634.076623,100
866.5,0,1641.824653,100
866.75,0,1649.681272,100
867,0,1657.62395,100
867.25,0,1665.634406,100
867.5,0,1673.697649,100
867.75,0,1681.801272,100
868,0,1689.829352,100
868.25,0,1697.782789,100
868.5,0,1705.662458,100
868.75,0,1713.469211,100
869,0,1721.203878,100
869.25,0,1728.867267,100
869.5,0,1736.460165,100
869.75,0,1743.983339,100
870,0,1751.437537,100
870.25,0,1758.82349,100
870.5,0,1766.141908,100
870.75,0,1773.393487,100
871,0,1780.578904,100
871.25,0,1787.698822,100
871.5,0,1794.753887,100
871.75,0,1801.744733,100
872,0,1808.671976,100
872.25,0,1815.53622,100
872.5,0,1822.338058,100
872.75,0,1829.078065,100
873,0,1835.756809,100
873.25,0,1842.374842,100
873.5,0,1848.932707,100
873.75,0,1857.306944,100
874,0,1865.634532,100
874.25,0,1873.916105,100
874.5,0,1882.152285,100
874.75,0,1890.343678,100
875,0,1898.490876,100
875.25,0,1906.594461,100
875.5,0,1914.654996,100
875.75,0,1922.673038,100
876,0,1930.649127,100
876.25,0,1938.583794,100
876.5,0,1946.477557,100
876.75,0,1954.330924,100
877,0,1962.144392,100
877.25,0,1969.918448,100
877.5,0,1977.653566,100
877.75,0,1985.350216,100
878,0,1993.008852,100
878.25,0,2000.629923,100
878.5,0,2008.213868,100
878.75,0,2015.761117,100
879,0,2023.272092,100
879.25,0,2030.747205,100
879.5,0,2038.186862,100
879.75,0,2045.59146,100
880,0,2052.961389,100
880.25,0,2060.297032,100
880.5,0,2067.598764,100
880.75,0,2074.866952,100
881,0,2082.10196,100
881.25,0,2089.30414,100
881.5,0,2096.473842,100
881.75,0,2103.611407,100
882,0,2110.717171,100
882.25,0,2117.791464,100
882.5,0,2124.834611,100
882.75,0,2131.846928,100
883,0,2138.82873,100
883.25,0,2145.780323,100
883.5,0,2152.702009,100
883.75,0,2159.594085,100
884,0,2166.456843,100
884.25,0,2173.290569,100
884.5,0,2180.095547,100
884.75,0,2186.872052,100
885,0,2193.620359,100
885.25,0,2200.340735,100
885.5,0,2207.033445,100
885.75,0,2213.698747,100
886,0,2220.336898,100
886.25,0,2226.948149,100
886.5,0,2233.532748,100
886.75,0,2240.090937,100
887,0,2246.622958,100
887.25,0,2253.129045,100
887.5,0,2259.609432,100
887.75,0,2266.064347,100
888,0,2272.494015,100
888.25,0,2278.898659,100
888.5,0,2285.278497,100
888.75,0,2291.633744,100
889,0,2297.964612,100
889.25,0,2304.271311,100
889.5,0,2310.554046,100
889.75,0,2316.813021,100
890,0,2323.048434,100
890.25,0,2329.260484,100
890.5,0,2335.449365,100
890.75,0,2341.615267,100
891,0,2347.758381,100
891.25,0,2353.878891,100
891.5,0,2359.976982,100
891.75,0,2366.052834,100
892,0,2372.106627,100
892.25,0,2378.138535,100
892.5,0,2384.148733,100
892.75,0,2390.137391,100
893,0,2396.10468,100
893.25,0,2402.050765,100
893.5,0,2407.975811,100
893.75,0,2413.879979,100
894,0,2419.763432,100
894.25,0,2425.626325,100
894.5,0,2431.468816,100
894.75,0,2437.291057,100
895,0,2443.093202,100
895.25,0,2448.8754,100
895.5,0,2454.637798,100
895.75,0,2460.380544,100
896,0,2466.103782,100
896.25,100,2459.319892,100
896.5,100,2441.991607,100
896.75,100,2424.557481,100
897,100,2407.015172,100
897.25,100,2389.362257,100
897.5,100,2371.596221,100
897.75,100,2353.714457,100
898,100,2335.714262,100
898.25,100,2317.592829,100
898.5,100,2299.34724,100
898.75,100,2280.974466,100
899,100,2262.471354,100
899.25,100,2243.834626,100
899.5,100,2225.060867,100
899.75,100,2206.146518,100
900,100,2187.087871,100
900.25,100,2167.881054,100
900.5,100,2148.522027,100
900.75,100,2129.006566,100
901,100,2109.330257,100
901.25,100,2089.488477,100
901.5,100,2069.476385,100
901.75,100,2049.288907,100
902,100,2028.920717,100
902.25,100,2008.366222,100
902.5,100,1987.619541,100
902.75,0,1966.674485,100
903,0,1964.860355,100
903.25,0,1963.627578,100
903.5,0,1962.567083,100
903.75,0,1961.628166,100
904,0,1960.784326,100
904.25,0,1960.018651,100
904.5,0,1959.319206,100
904.75,0,1958.677024,100
905,0,1958.085079,100
905.25,0,1957.537695,100
905.5,0,1957.030183,100
905.75,0,1956.558593,100
906,0,1956.119552,100
906.25,0,1955.710145,100
906.5,20.8739565,1950.735479,100
906.75,23.68781279,1944.886307,100
907,26.37527936,1938.478513,100
907.25,28.96115607,1931.53162,100
907.5,0,1924.060095,100
907.75,0,1922.251982,100
908,0,1920.443869,100
908.25,0,1919.236335,100
908.5,0,1918.204048,100
908.75,0,1917.294981,100
909,0,1916.481936,100
909.25,0,1915.747564,100
909.5,0,1915.079633,100
909.75,0,1914.46896,100
910,0,1913.90836,100
910.25,0,1913.392038,100
910.5,0,1912.915207,100
910.75,0,1912.473846,100
911,0,1912.064524,100
911.25,0,1911.684282,100
911.5,0,1911.330539,100
911.75,0,1911.001028,100
912,0,1910.693742,100
912.25,0,1910.406894,100
912.5,0,1910.138883,100
912.75,0,1909.888269,100
913,0,1909.653752,100
913.25,0,1909.434152,100
913.5,0,1909.228397,100
913.75,0,1909.035508,100
914,0,1908.854589,100
914.25,0,1908.68482,100
914.5,0,1908.525446,100
914.75,0,1908.375772,100
915,0,1908.235157,100
915.25,0,1908.10301,100
915.5,0,1907.978782,100
915.75,0,1907.861965,100
916,0,1907.752088,100
916.25,0,1907.648714,100
916.5,0,1907.551436,100
916.75,0,1907.459874,100
917,0,1907.373676,100
917.25,0,1907.292513,100
917.5,0,1907.216077,100
917.75,0,1907.144082,100
918,0,1908.631399,100
918.25,0,1910.074769,100
918.5,0,1911.474957,100
918.75,0,1912.832729,100
919,0,1914.148858,100
919.25,0,1915.424119,100
919.5,0,1916.65929,100
919.75,0,1917.855155,100
920,0,1919.012496,100
920.25,0,1920.132102,100
920.5,0,1921.214761,100
920.75,0,1922.261262,100
921,0,1923.272398,100
921.25,0,1924.248958,100
921.5,0,1925.191736,100
921.75,0,1926.101521,100
922,0,1926.979103,100
922.25,0,1927.825271,100
922.5,0,1928.640809,100
922.75,0,1929.4265,100
923,0,1930.183123,100
923.25,0,1930.911452,100
923.5,0,1931.612259,100
923.75,0,1932.286307,100
924,0,1932.934355,100
924.25,0,1933.557154,100
924.5,0,1934.155449,100
924.75,0,1934.729976,100
925,0,1935.281462,100
925.25,0,1935.810628,100
925.5,0,1936.318181,100
925.75,27.27373524,1933.890245,100
926,29.83412038,1926.755798,100
926.25,32.31340238,1919.099122,100
926.5,34.72177766,1910.930323,100
926.75,37.06666502,1902.257231,100
927,39.35359758,1893.085919,100
927.25,0,1883.42106,100
927.5,0,1881.61772,100
927.75,0,1879.814381,100
928,0,1878.63032,100
928.25,0,1877.624244,100
928.5,0,1876.742872,100
928.75,0,1875.958342,100
929,0,1875.252893,100
929.25,0,1874.614011,100
929.5,0,1874.032312,100
929.75,0,1873.500464,100
930,0,1873.012558,100
930.25,0,1872.563724,100
930.5,0,1872.149872,100
930.75,0,1871.767523,100
931,0,1871.413676,100
931.25,0,1871.085724,100
931.5,0,1870.781377,100
931.75,0,1870.498611,100
932,0,1870.235631,100
932.25,0,1869.990829,100
932.5,0,1869.762762,100
932.75,0,1869.550131,100
933,0,1869.351759,100
933.25,0,1869.166578,100
933.5,0,1868.993617,100
933.75,0,1868.831988,100
934,0,1868.680879,100
934.25,0,1868.539547,100
934.5,0,1868.407308,100
934.75,0,1868.283533,100
935,0,1868.167642,100
935.25,0,1868.059102,100
935.5,0,1867.957416,100
935.75,0,1867.862128,100
936,0,1867.772814,100
936.25,0,1867.689081,100
936.5,0,1875.959359,100
936.75,0,1884.184395,100
937,0,1892.364792,100
937.25,0,1900.501139,100
937.5,0,1908.594013,100
937.75,0,1916.643978,100
938,0,1924.651583,100
938.25,0,1932.617368,100
938.5,0,1940.541861,100
938.75,0,1948.425576,100
939,0,1956.269019,100
939.25,0,1964.072685,100
939.5,0,1971.837057,100
939.75,0,1979.562608,100
940,0,1987.249804,100
940.25,0,1994.899099,100
940.5,0,2002.510939,100
940.75,0,2010.085759,100
941,0,2017.623989,100
941.25,100,2001.550481,100
941.5,100,1980.739123,100
941.75,0,1959.727279,100
942,0,1957.914143,100
942.25,0,1956.685287,100
942.5,0,1955.629174,100
942.75,0,1954.694898,100
943,0,1953.855848,100
943.25,0,1953.095048,100
943.5,0,1952.400515,100
943.75,0,1951.763248,100
944,0,1951.176198,100
944.25,0,1950.633671,100
944.5,0,1950.130961,100
944.75,0,1949.664107,100
945,0,1949.229728,100
945.25,0,1948.8249,100
945.5,0,1948.447074,100
945.75,0,1948.094004,100
946,0,1947.7637,100
946.25,0,1947.454387,100
946.5,0,1947.164472,100
946.75,0,1946.892521,100
947,0,1946.637235,100
947.25,0,1946.397435,100
947.5,0,1946.172047,100
947.75,0,1945.960089,100
948,0,1945.760659,100
948.25,0,1945.57293,100
948.5,0,1945.396142,100
948.75,0,1945.22959,100
949,0,1945.072627,100
949.25,0,1944.924649,100
949.5,0,1944.785099,100
949.75,0,1944.65346,100
950,0,1944.529249,100
950.25,0,1944.412018,100
950.5,0,1944.301349,100
950.75,0,1944.196853,100
951,0,1944.098164,100
951.25,0,1944.004942,100
951.5,0,1951.870931,100
951.75,0,1959.696866,100
952,0,1967.483237,100
952.25,0,1975.230523,100
952.5,0,1982.939194,100
952.75,0,1990.60971,100
953,0,1998.242521,100
953.25,0,2005.838069,100
953.5,0,2013.396788,100
953.75,0,2020.9191,100
954,0,2028.405422,100
954.25,0,2035.856161,100
954.5,0,2043.271718,100
954.75,0,2050.652485,100
955,0,2057.998845,100
955.25,0,2065.311178,100
955.5,0,2072.589853,100
955.75,0,2079.835234,100
956,0,2087.047677,100
956.25,0,2094.227533,100
956.5,0,2101.375146,100
956.75,0,2108.490854,100
957,0,2115.574987,100
957.25,0,2122.627872,100
957.5,0,2129.64983,100
957.75,0,2136.641174,100
958,0,2143.602213,100
958.25,0,2150.533251,100
958.5,0,2157.434587,100
958.75,0,2164.306513,100
959,0,2171.149319,100
959.25,0,2177.963288,100
959.5,0,2184.748698,100
959.75,100,2173.928692,100
960,100,2154.617909,100
960.25,0,2135.152039,100
960.5,0,2133.308402,100
960.75,0,2131.982994,100
961,0,2130.81905,100
961.25,0,2129.770421,100
961.5,0,2128.813005,100
961.75,0,2127.931404,100
962,0,2127.114722,100
962.25,0,2126.354749,100
962.5,0,2125.645032,100
962.75,0,2124.980338,100
963,0,2124.356325,100
963.25,0,2123.769322,100
963.5,0,2123.21618,100
963.75,0,2122.694164,100
964,0,2122.200876,100
964.25,0,2121.734193,100
964.5,0,2121.292223,100
964.75,0,2120.87327,100
965,0,2120.475803,100
965.25,0,2120.098435,100
965.5,0,2119.739903,100
965.75,0,2119.399052,100
966,0,2119.074824,100
966.25,0,2118.766243,100
966.5,0,2118.472412,100
966.75,0,2118.192499,100
967,0,2117.925733,100
967.25,0,2117.671397,100
967.5,0,2117.428824,100
967.75,0,2117.197393,100
968,0,2116.976522,100
968.25,0,2116.765666,100
968.5,0,2116.564316,100
968.75,0,2116.371994,100
969,0,2116.18825,100
969.25,0,2116.012661,100
969.5,0,2115.844829,100
969.75,0,2115.684379,100
970,0,2115.530957,100
970.25,0,2115.384228,100
970.5,0,2115.243877,100
970.75,0,2115.109604,100
971,0,2114.981127,100
971.25,0,2114.858177,100
971.5,0,2114.740501,100
971.75,0,2114.627858,100
972,0,2114.52002,100
972.25,0,2114.416768,100
972.5,0,2121.47475,100
972.75,0,2128.501752,100
973,0,2135.498089,100
973.25,0,2142.464071,100
973.5,0,2149.400003,100
973.75,0,2156.306183,100
974,0,2163.182907,100
974.25,0,2170.030463,100
974.5,0,2176.849136,100
974.75,0,2183.639205,100
975,0,2190.400946,100
975.25,0,2197.134628,100
975.5,0,2203.840518,100
975.75,0,2210.518878,100
976,0,2217.169964,100
976.25,0,2223.794031,100
976.5,100,2211.763067,100
976.75,100,2192.747551,100
977,100,2173.585029,100
977.25,100,2154.271512,100
977.5,100,2134.802833,100
977.75,100,2115.174633,100
978,100,2095.382353,100
978.25,100,2075.421219,100
978.5,100,2055.286227,100
978.75,100,2034.972127,100
979,100,2014.473408,100
979.25,100,1993.784275,100
979.5,100,1972.898634,100
979.75,100,1951.810065,100
980,0,1930.5118,100
980.25,0,1928.70263,100
980.5,0,1927.490371,100
980.75,0,1926.452804,100
981,0,1925.538155,100
981.25,0,1924.719354,100
981.5,0,1923.979138,100
981.75,0,1923.305327,100
982,0,1922.688782,100
982.25,0,1922.122347,100
982.5,0,1921.600247,100
982.75,0,1921.117717,100
983,0,1920.670746,100
983.25,0,1920.255915,100
983.5,0,1919.870273,100
983.75,0,1919.511245,100
984,0,1919.176569,100
984.25,0,1918.864241,100
984.5,0,1918.572477,100
984.75,0,1918.299677,100
985,0,1918.044403,100
985.25,0,1917.805355,100
985.5,0,1917.581352,100
985.75,0,1917.371322,100
986,0,1917.174285,100
986.25,0,1916.989344,100
986.5,0,1916.815676,100
986.75,0,1916.652526,100
987,0,1916.499196,100
987.25,0,1916.355044,100
987.5,0,1916.219475,100
987.75,0,1916.091938,100
988,0,1915.971924,100
988.25,0,1915.858959,100
988.5,0,1915.752603,100
988.75,0,1915.652446,100
989,0,1915.558107,100
989.25,0,1915.46923,100
989.5,0,1915.385484,100
989.75,0,1915.306558,100
990,0,1915.232163,100
990.25,0,1915.162029,100
990.5,0,1915.095901,100
990.75,0,1915.033544,100
991,0,1914.974734,100
991.25,0,1914.919263,100
991.5,0,1914.866937,100
991.75,0,1914.817571,100
992,0,1914.770994,100
992.25,0,1914.727044,100
992.5,0,1914.68557,100
992.75,0,1922.703451,100
993,0,1930.679382,100
993.25,0,1938.613892,100
993.5,0,1946.507501,100
993.75,0,1954.360715,100
994,0,1962.174032,100
994.25,100,1964.563183,100
994.5,100,1943.392315,100
994.75,100,1922.008964,100
995,100,1900.405831,100
995.25,100,1878.575194,100
995.5,100,1856.508879,100
995.75,100,1834.198224,100
996,100,1811.634031,100
996.25,100,1788.806521,100
996.5,0,1765.705283,100
996.75,0,1763.911284,100
997,0,1762.796644,100
997.25,0,1761.867847,100
997.5,0,1761.06779,100
997.75,0,1760.366588,100
998,0,1759.74523,100
998.25,0,1759.19036,100
998.5,0,1758.692003,100
998.75,0,1758.242395,100
999,0,1757.83531,100
999.25,0,1757.465643,100
999.5,0,1757.129129,100
999.75,0,1756.822159,100
1000,0,1756.541642,100
1000.25,0,1756.284904,100
1000.5,0,1756.049615,100
1000.75,0,1755.83373,100
1001,0,1755.635445,100
1001.25,0,1755.453156,100
1001.5,0,1755.285436,100
1001.75,0,1755.131009,100
1002,0,1754.988726,100
1002.25,0,1754.857556,100
1002.5,0,1754.736566,100
1002.75,0,1754.624911,100
1003,0,1754.521828,100
1003.25,0,1754.426619,100
1003.5,0,1754.338651,100
1003.75,0,1754.257348,100
1004,0,1754.18218,100
1004.25,0,1754.112667,100
1004.5,0,1754.048366,100
